4141.56551598	"tRNA (guanine-N(7)-)-methyltransferase"	1.0	bin_7_01000;bin_7_00088	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA278O22;AAA024D14	11
12.4117053481	"Folylpolyglutamate synthase"	0.923076923077	bin_7_01010;bin_7_01011	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA278O22;AAA024D14	9
4107.03023256	"hypothetical protein"	1.0	bin_7_00264;bin_7_01536	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA024D14	11
4730.72385787	"tRNA threonylcarbamoyladenosine biosynthesis protein TsaB"	0.769230769231	bin_7_00687;bin_7_00520	AAA027L06;AAA044N04;AAA044D11;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA027M14	9
4553.5796439	"Cyclic di-GMP phosphodiesterase Gmr"	0.461538461538	bin_7_01227;bin_7_01892	AAA044N04;AAA041L13;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA027M14	7
4639.43429844	"EamA-like transporter family protein"	0.923076923077	bin_7_00050;bin_7_01377	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA027M14	11
4991.99695431	"Heptaprenyl diphosphate synthase component 2"	1.0	bin_7_01376;bin_7_00049	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA027M14	11
4882.72343337	"Isochorismate synthase DhbC"	0.538461538462	bin_7_00046;bin_7_01373	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA278O22;AAA027M14	9
5927.10786548	"2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase"	1.0	bin_7_01372;bin_7_00045	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA024D14;AAA278O22;AAA027M14	11
4743.5456621	"1,4-Dihydroxy-2-naphthoyl-CoA synthase"	1.0	bin_7_01370	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA027M14;AAA278O22;AAA024D14	10
4336.41368115	"hypothetical protein"	1.0	bin_7_01430;bin_7_00353;bin_7_00237	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028I14;AAA024D14	10
4030.16959799	"Inner membrane ABC transporter permease protein YdcV"	0.923076923077	bin_7_01938;bin_7_00321	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA027M14;AAA278O22;AAA024D14	7
4207.80873672	"Phosphatidate cytidylyltransferase"	0.923076923077	bin_7_00402	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA024D14;AAA278O22;AAA027M14	10
4749.89700511	"hypothetical protein"	1.0	bin_7_01352	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA024D14;AAA278O22;AAA027M14	12
4025.50355619	"Orotidine 5'-phosphate decarboxylase"	0.923076923077	bin_7_00808	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA024D14;AAA278O22;AAA028I14;AAA027M14	10
3150.22833935	"Peptide chain release factor 2"	1.0	bin_7_00720	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA027M14;AAA278O22;AAA024D14	10
4606.90275229	"Peptide chain release factor 1"	1.0	bin_7_01998;bin_7_01464;bin_7_00924;bin_7_00153	AAA027L06;AAA044N04;AAA044D11;AAA278I18;bin_7;AAA027J17;AAA028A23;AAA027M14;AAA278O22;AAA024D14	9
4552.54402631	"Pyruvate dehydrogenase E1 component"	1.0	bin_7_01082	AAA027L06;AAA044N04;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA024D14	10
4574.62917064	"Membrane protein YdfJ"	1.0	bin_7_01874	AAA027L06;AAA044N04;AAA041L13;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA027M14	8
2119.83225806	"Carboxylesterase NlhH"	1.0	bin_7_00563	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA027M14	12
4642.7321381	"Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB"	1.0	bin_7_00459;bin_7_02008;bin_7_01454;bin_7_00934	AAA027L06;AAA044N04;AAA041L13;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA028I14;AAA027M14	9
4563.49033149	"Putative zinc ribbon domain protein"	0.923076923077	bin_7_00386;bin_7_00294	AAA027L06;AAA044N04;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA024D14	11
4310.27275519	"putative rhodanese-related sulfurtransferase"	0.615384615385	bin_7_00037;bin_7_01157	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AAA023J06;AAA024D14;AAA278O22;AAA027M14	11
8333.77507485	"Chromosome partition protein Smc"	1.0	bin_7_01404;bin_7_01405	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA024D14	11
3867.88193202	"hypothetical protein"	1.0	bin_7_01401	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA024D14	12
4242.46105263	"hypothetical protein"	0.692307692308	bin_7_01400	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA024D14	12
3958.10204082	"Phosphopantetheine adenylyltransferase"	1.0	bin_7_01399	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA024D14	12
4032.7559727	"Ribosomal RNA small subunit methyltransferase D"	1.0	bin_7_01398	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA024D14	12
3534.15981964	"ATP-dependent DNA helicase RecG"	1.0	bin_7_01397	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA024D14	12
4006.68842105	"Nicotinamide-nucleotide amidohydrolase PncC"	0.769230769231	bin_7_01384	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA278O22;AAA024D14	10
4320.34803002	"(2E,6E)-farnesyl diphosphate synthase"	0.538461538462	bin_7_00162;bin_7_00957;bin_7_01135	AAA027L06;AAA044N04;AAA041L13;AAA044D11;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA024D14;AAA278O22;AAA027M14	10
4118.58241758	"CDP-diacylglycerol--inositol 3-phosphatidyltransferase"	0.538461538462	bin_7_01137;bin_7_00959;bin_7_00160	AAA027L06;AAA041L13;AAA044D11;AAA278I18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA024D14;AAA278O22;AAA027M14	10
5093.21712944	"Hydroxyneurosporene desaturase"	0.692307692308	bin_7_01138;bin_7_00960;bin_7_00159	AAA027L06;AAA041L13;AAA044D11;AAA278I18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA024D14;AAA278O22;AAA027M14	10
3410.58461538	"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase"	0.923076923077	bin_7_01341	AAA027L06;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AAA023J06;AAA024D14;AAA278O22;AAA027M14	8
8714.35915371	"Oligo-1,6-glucosidase"	0.846153846154	bin_7_00083;bin_7_00995;bin_7_00673	AAA044N04;AAA041L13;bin_7;AAA027J17;AAA023J06;AAA027M14;AAA278O22;AAA024D14	4
4793.59447005	"50S ribosomal protein L31"	1.0	bin_7_01999;bin_7_01463;bin_7_00925;bin_7_00154	AAA027L06;AAA044N04;AAA044D11;AAA278I18;bin_7;AAA027J17;AAA028A23;AAA024D14;AAA278O22;AAA027M14	9
4750.65628743	"Release factor glutamine methyltransferase"	1.0	bin_7_01997;bin_7_01465;bin_7_00923;bin_7_00152	AAA027L06;AAA044N04;AAA044D11;AAA278I18;bin_7;AAA027J17;AAA028A23;AAA024D14;AAA278O22;AAA027M14	9
4534.6751894	"Taurine--pyruvate aminotransferase"	0.692307692308	bin_7_00029;bin_7_00014	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA024D14	9
3866.39065421	"Peptide methionine sulfoxide reductase MsrA"	1.0	bin_7_00753	AAA027L06;AAA044N04;AAA044D11;AAA278I18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA024D14;AAA278O22;AAA027M14	8
8809.68625122	"Peptide methionine sulfoxide reductase MsrB"	1.0	bin_7_01537;bin_7_00263;bin_7_01311	AAA027L06;AAA044N04;AAA044D11;AAA278I18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA024D14	8
3308.23853211	"Cystathionine gamma-synthase"	0.615384615385	bin_7_00695;bin_7_00538	AAA027L06;AAA044N04;AAA041L13;AAA278I18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA027M14;AAA278O22;AAA024D14	9
4857.29336384	"Membrane protein YdfJ"	0.846153846154	bin_7_01048;bin_7_00499;bin_7_00840	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AAA028A23;AAA278O22;AAA024D14	10
5269.26277146	"Glutamate--tRNA ligase"	1.0	bin_7_01706;bin_7_00388	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA024D14	11
4410.46765642	"putative inner membrane transporter YicL"	0.583333333333	bin_7_01510;bin_7_00647	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA023J06;AAA027M14	10
4676.5635622	"putative sensor histidine kinase TcrY"	1.0	bin_7_01517;bin_7_00654	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06	10
4904.0555115	"Serine--tRNA ligase"	1.0	bin_7_00662;bin_7_01526	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA024D14	10
4522.29870928	"Succinate dehydrogenase flavoprotein subunit"	1.0	bin_7_01900	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA028I14;AAA024D14	11
4747.14376997	"hypothetical protein"	1.0	bin_7_01126	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA278O22;AAA027M14	11
4725.60988514	"putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase"	1.0	bin_7_01052;bin_7_00843;bin_7_00492	AAA044N04;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA024D14;AAA278O22;AAA028I14;AAA027M14	9
4719.79441283	"Deoxyguanosinetriphosphate triphosphohydrolase"	0.833333333333	bin_7_00215;bin_7_00460	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA023J06;AAA278O22;AAA028I14	10
4333.51085694	"Glycosyl hydrolases family 25"	0.583333333333	bin_7_00221;bin_7_00466	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA023J06;AAA278O22;AAA028I14	10
4270.98134328	"hypothetical protein"	1.0	bin_7_00222;bin_7_00467	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA023J06;AAA278O22;AAA028I14	10
5190.91997793	"oxidative stress defense protein"	0.916666666667	bin_7_01833;bin_7_00329	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA023J06;AAA278O22;AAA028I14	10
4504.34790698	"tRNA-specific 2-thiouridylase MnmA"	1.0	bin_7_01245;bin_7_01798	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA023J06;AAA278O22;AAA024D14	10
4379.02153586	"DNA ligase"	1.0	bin_7_01797;bin_7_01246	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA023J06;AAA278O22;AAA024D14	10
4332.1634349	"Ribosomal silencing factor RsfS"	1.0	bin_7_01794;bin_7_01249	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA023J06;AAA278O22;AAA024D14	10
4341.97881874	"Leucine--tRNA ligase"	1.0	bin_7_01254;bin_7_01335	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA023J06;AAA278O22;AAA024D14	10
4010.1509434	"hypothetical protein"	1.0	bin_7_01650	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA023D18;bin_7;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA028I14	9
2200.68545994	"RNA polymerase-binding protein RbpA"	1.0	bin_7_01619	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA028I14	11
4833.52432628	"Daunorubicin/doxorubicin resistance ATP-binding protein DrrA"	0.5	bin_7_00458;bin_7_02009;bin_7_01453;bin_7_00935	AAA027L06;AAA044N04;AAA041L13;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA027M14	8
4449.53291139	"Ureidoglycolate lyase"	1.0	bin_7_01707	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA024D14	11
4478.12813046	"L-arabonate dehydratase"	1.0	bin_7_01701;bin_7_00393	AAA027L06;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA278O22;AAA027M14	8
3883.69838057	"Phosphate transport system permease protein PstC"	1.0	bin_7_00989;bin_7_00169	AAA027L06;AAA044N04;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA028A23;AAA023J06;AAA027M14;AAA278O22;AAA024D14	10
4068.20382017	"Phosphate transport system permease protein PstA"	1.0	bin_7_00990;bin_7_00078	AAA027L06;AAA044N04;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA028A23;AAA023J06;AAA027M14;AAA278O22;AAA024D14	10
4153.20704846	"Ribose-5-phosphate isomerase B"	1.0	bin_7_01001;bin_7_00089	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA278O22;AAA024D14	10
3933.53072249	"hypothetical protein"	1.0	bin_7_01002;bin_7_00090	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA278O22	10
3960.22585859	"Valine--tRNA ligase"	1.0	bin_7_01009	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA278O22;AAA024D14	11
4676.13871951	"UDP-glucose 6-dehydrogenase TuaD"	0.916666666667	bin_7_00767	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA027M14	11
4758.74909877	"Cysteine--tRNA ligase"	1.0	bin_7_00603	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA027M14	11
4974.41978287	"Putative TrmH family tRNA/rRNA methyltransferase"	1.0	bin_7_00602	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA027M14	11
4679.64751958	"Putative non-heme bromoperoxidase BpoC"	0.416666666667	bin_7_00157	AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA024D14;AAA278O22;AAA027M14	11
7739.95406214	"DNA-directed RNA polymerase subunit beta'"	1.0	bin_7_01559;bin_7_01885	AAA027L06;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA278O22;AAA024D14	7
4826.26900198	"NADH-quinone oxidoreductase subunit N"	1.0	bin_7_00156	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA027M14	11
4583.6974734	"NADH-quinone oxidoreductase subunit M"	1.0	bin_7_00155	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA027M14	11
4902.52142857	"Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE"	1.0	bin_7_00048;bin_7_01375	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA278O22;AAA027M14	10
4719.52087683	"o-succinylbenzoate synthase"	0.416666666667	bin_7_01371	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA027M14;AAA278O22;AAA024D14	11
4166.38002774	"tRNA (guanine-N(1)-)-methyltransferase"	1.0	bin_7_01415	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA023J06;AAA028I14;AAA024D14	11
4067.18413016	"Ferrous iron permease EfeU"	1.0	bin_7_01428;bin_7_00351;bin_7_00235	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028I14;AAA024D14	9
3815.37046499	"Ribonuclease D"	1.0	bin_7_01429;bin_7_00352;bin_7_00236	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028I14;AAA024D14	9
4417.22604861	"5-amino-6-(5-phosphoribosylamino)uracil reductase"	0.833333333333	bin_7_01431;bin_7_00354;bin_7_00238	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028I14;AAA024D14	9
4183.85413677	"GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase"	1.0	bin_7_01433;bin_7_00240;bin_7_00356	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA028I14	9
4027.19344609	"Glucokinase"	0.916666666667	bin_7_00360;bin_7_00244	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA028I14	10
4571.68816254	"putative dual-specificity RNA methyltransferase RlmN"	0.666666666667	bin_7_00401	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA027M14;AAA278O22;AAA024D14	11
4406.75622776	"Ribosome-recycling factor"	1.0	bin_7_00403	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA027M14;AAA278O22;AAA024D14	11
4153.83356643	"Uridylate kinase"	1.0	bin_7_00404	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA024D14;AAA278O22;AAA027M14	11
4946.15283466	"Argininosuccinate synthase"	1.0	bin_7_01169;bin_7_00044	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA023J06;AAA027M14;AAA278O22;AAA024D14	10
4425.93318809	"NAD(P) transhydrogenase subunit beta"	1.0	bin_7_01567	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA023J06;AAA027M14;AAA278O22;AAA024D14	11
4789.00472016	"Cytochrome c biogenesis protein CcsB"	0.833333333333	bin_7_01365	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA027M14;AAA024D14	9
4788.78135048	"phosphoglycerate mutase GpmB"	0.583333333333	bin_7_01362	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA024D14;AAA027M14	11
4698.72087068	"haloacid dehalogenase-like hydrolase"	0.5	bin_7_01361	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA027M14;AAA024D14	9
4752.80074143	"hypothetical protein"	1.0	bin_7_01360	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA027M14;AAA024D14	11
4736.21348315	"Carboxypeptidase G2 precursor"	0.916666666667	bin_7_01359	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA024D14;AAA027M14	11
4704.70813107	"hypothetical protein"	0.75	bin_7_01358	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA024D14;AAA027M14	11
4398.14107884	"hypothetical protein"	1.0	bin_7_01357	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA027M14;AAA024D14	11
4120.11899314	"Guanylate kinase"	1.0	bin_7_00809	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA027M14;AAA278O22;AAA028I14;AAA024D14	11
3774.89273356	"DNA-directed RNA polymerase subunit omega"	1.0	bin_7_00810	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA024D14;AAA278O22;AAA028I14;AAA027M14	11
3939.38087248	"S-adenosylmethionine synthase"	1.0	bin_7_00620	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA024D14;AAA278O22;AAA028I14;AAA027M14	11
4056.26552463	"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit"	1.0	bin_7_00807	AAA027L06;AAA044N04;AAA041L13;AAA278I18;AAA023D18;bin_7;AB141P03;AAA028A23;AAA024D14;AAA278O22;AAA028I14;AAA027M14	11
4337.82121807	"UDP-N-acetylenolpyruvoylglucosamine reductase"	1.0	bin_7_01547;bin_7_00250	AAA027L06;AAA044N04;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA024D14	10
4271.94188309	"hypothetical protein"	0.75	bin_7_01546;bin_7_00251	AAA027L06;AAA044N04;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA024D14	10
4196.07692308	"50S ribosomal protein L33 1"	1.0	bin_7_01543;bin_7_00254	AAA027L06;AAA044N04;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA278O22;AAA024D14	10
3667.40208877	"Aldose 1-epimerase"	0.916666666667	bin_7_00818	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA027M14;AAA278O22;AAA024D14	11
2680.53166987	"Rod shape-determining protein MreB"	1.0	bin_7_01014	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA028A23;AAA278O22	7
4290.40748779	"Cytochrome c oxidase caa3 assembly factor (Caa3_CtaG)"	1.0	bin_7_01869	AAA044N04;AAA041L13;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA278O22;AAA027M14	7
4749.51961824	"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"	1.0	bin_7_00770	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA023D18;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA024D14;AAA027M14	11
2870.42783124	"UDP-N-acetylmuramoylalanine--D-glutamate ligase"	1.0	bin_7_01338	AAA027L06;AAA041L13;AAA044D11;AAA278I18;AAA023D18;bin_7;AAA027J17;AAA023J06;AAA024D14;AAA278O22;AAA028I14;AAA027M14	11
1285.53631285	"(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB"	1.0	bin_7_01035	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA024D14	9
3827.26304107	"tRNA dimethylallyltransferase"	1.0	bin_7_01036	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA024D14	9
5339.81159726	"Diaminopimelate epimerase"	0.916666666667	bin_7_01037;bin_7_01038	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AAA028A23;AAA023J06;AAA024D14	10
3850.54766355	"30S ribosomal protein S16"	1.0	bin_7_01412	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA024D14	11
4086.27342124	"Signal recognition particle protein"	1.0	bin_7_01411	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA024D14	11
3750.11670481	"Signal recognition particle receptor FtsY"	1.0	bin_7_01406	AAA027L06;AAA044N04;AAA041L13;AAA044D11;AAA278I18;AAA028I14;bin_7;AAA027J17;AB141P03;AAA028A23;AAA023J06;AAA024D14	11
